141.147.160.221,2053,2053,true,CF优选_日本_JP_NRT
158.101.146.160,8080,8080,false,CF优选_日本_JP_NRT
158.101.69.144,2052,2052,false,CF优选_日本_JP_NRT
158.101.142.103,2053,2053,true,CF优选_日本_JP_NRT
151.145.71.40,80,80,false,CF优选_日本_JP_NRT
132.145.127.51,8880,8880,false,CF优选_日本_JP_NRT
132.145.121.34,2095,2095,false,CF优选_日本_JP_NRT
132.145.121.247,2052,2052,false,CF优选_日本_JP_NRT
141.147.166.95,2052,2052,false,CF优选_日本_JP_NRT
158.101.95.113,80,80,false,CF优选_日本_JP_NRT
141.144.199.118,443,443,true,CF优选_德国_DE_FRA
132.145.127.51,2052,2052,false,CF优选_日本_JP_NRT
168.138.206.109,80,80,false,CF优选_日本_JP_NRT
131.186.61.45,8443,8443,true,CF优选_日本_JP_NRT
129.159.243.227,443,443,true,CF优选_德国_DE_FRA
132.145.253.30,443,443,true,CF优选_德国_DE_FRA
151.145.65.203,8443,8443,true,CF优选_日本_JP_NRT
158.101.158.238,8080,8080,false,CF优选_日本_JP_NRT
131.186.37.191,2086,2086,false,CF优选_日本_JP_NRT
131.186.39.42,2082,2082,false,CF优选_日本_JP_NRT
132.145.123.143,2087,2087,true,CF优选_日本_JP_NRT
141.147.174.7,2087,2087,true,CF优选_日本_JP_NRT
158.101.149.52,8880,8880,false,CF优选_日本_JP_NRT
158.101.142.103,2083,2083,true,CF优选_日本_JP_NRT
158.101.90.190,2082,2082,false,CF优选_日本_JP_NRT
138.2.167.137,443,443,true,CF优选_德国_DE_FRA
158.101.149.71,8080,8080,false,CF优选_日本_JP_NRT
132.145.126.204,2053,2053,true,CF优选_日本_JP_NRT
131.186.58.151,2052,2052,false,CF优选_日本_JP_NRT
132.145.126.21,8443,8443,true,CF优选_日本_JP_NRT
131.186.36.248,8880,8880,false,CF优选_日本_JP_NRT
131.186.59.94,2095,2095,false,CF优选_日本_JP_NRT
158.101.133.129,2083,2083,true,CF优选_日本_JP_NRT
158.101.149.81,2052,2052,false,CF优选_日本_JP_NRT
132.145.123.14,2086,2086,false,CF优选_日本_JP_NRT
141.147.36.52,443,443,true,CF优选_德国_DE_FRA
152.70.98.174,2082,2082,false,CF优选_日本_JP_NRT
132.145.117.216,2052,2052,false,CF优选_日本_JP_NRT
151.145.65.8,2086,2086,false,CF优选_日本_JP_NRT
151.145.74.56,2083,2083,true,CF优选_日本_JP_NRT
131.186.63.35,8880,8880,false,CF优选_日本_JP_NRT
